"Ano","Mes","Solicitante","Beneficiario","Tipo_Solicitante","Sub_Tipo_Dispensa","Resolucion","Moneda","Valor_CIF_Suma"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","PAUL ERMES IRELAND","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","31797.11"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","MARIELLA ELIZABETH RUIZ RODRIGUEZ","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","8670.37"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","STEVEN KEITH SOUZA II","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","23655.06"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ANDREW JAMES MC KIM","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","9702.44"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","27080.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","23165.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ENRIQUE RUSSE RIVERA","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","3104.70"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","366.29"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","FRANCES PATRICIA CROSS","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","3325.00"
"2017","1","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","28004.47"
"2017","1","EMPRESA NACIONAL DE ENERGIA ELECTRICA  ENEE","EMPRESA NACIONAL DE ENERGIA ELECTRICA ENEE","DISPENSAS OFICIALES","EMPRESA NACIONAL DE ENERGIA ELECTRICA","CON LUGAR","US$","414543.62"
"2017","1","EMPRESA NACIONAL DE ENERGIA ELECTRICA  ENEE","EMPRESA NACIONAL DE ENERGIA ELECTRICA ENEE","DISPENSAS OFICIALES","EMPRESA NACIONAL DE ENERGIA ELECTRICA","CON LUGAR","US$","158100.00"
"2017","1","EMPRESA NACIONAL DE ENERGIA ELECTRICA  ENEE","PROYECTO HIDROELECTRICA PATUCA III PIEDRAS AMARILLAS","DISPENSAS OFICIALES","EMPRESA NACIONAL DE ENERGIA ELECTRICA","CON LUGAR","US$","66990.23"
"2017","1","ALID  FERNANDO SUAZO RIVERA","TRANSPORTES TOÑITO","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ESPECIALES","CON LUGAR","US$","12200.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","164816.38"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","288.43"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","865198.00"
"2017","1","VISTA CAPITAL S.A. DE C.V.","GRAND ROATAN CARIBBEAN RESORT","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","12910.45"
"2017","1","VISTA CAPITAL S.A. DE C.V.","GRAND ROATAN CARIBBEAN RESORT","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","12500.00"
"2017","1","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","CARLOS ALBERTO GUEVARA ALEMAN","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","390.00"
"2017","1","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","4934.50"
"2017","1","SOCIEDAD MERCANTIL PUBLICACIONES Y NOTICIAS S. A. (PUBLYNSA) EDITORA DE DIARIO EL HERALDO","EMPRESA PUBLICACIONES Y NOTICIAS S. A. PUBLYNSA EDITORA DE DIARIO EL HERALDO","DISPENSAS ESPECIALES","EMISION DEL PENSAMIENTO / IMPRENTAS Y EDITORAS","CON LUGAR","US$","2560800.00"
"2017","1","ORGANIZACION PUBLICITARIA S. A . OPSA(EDITORA LA PRENSA)","ORGANIZACION PUBLICITARIA S.A. OPSA  DIARIO LA PRENSA","DISPENSAS ESPECIALES","EMISION DEL PENSAMIENTO / IMPRENTAS Y EDITORAS","CON LUGAR","US$","988710.00"
"2017","1","ORGANIZACION PUBLICITARIA S. A . OPSA(EDITORA LA PRENSA)","ORGANIZACION PUBLICITARIA S.A. OPSA  DIARIO LA PRENSA","DISPENSAS ESPECIALES","EMISION DEL PENSAMIENTO / IMPRENTAS Y EDITORAS","CON LUGAR","US$","4111800.00"
"2017","1","AGENCIA DE COOPERACION INTERNACIONAL DEL JAPON (JICA)","HIROAKI ITABASHI","DISPENSAS OFICIALES","FUNCIONARIOS DE AGENCIA DE COOPERACION INTERNACIONAL DEL JAPON  JICA","CON LUGAR","US$","18000.00"
"2017","1","PROGRAMA MUNDIAL DE ALIMENTOS PMA","PROGRAMA MUNDIAL DE ALIMENTOS  PMA","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","138000.00"
"2017","1","PROGRAMA MUNDIAL DE ALIMENTOS PMA","PROGRAMA MUNDIAL DE ALIMENTOS  PMA","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","1409.85"
"2017","1","PROGRAMA MUNDIAL DE ALIMENTOS PMA","PROGRAMA MUNDIAL DE ALIMENTOS  PMA","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","40653.56"
"2017","1","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA  OIRSA","ORGANISMO INTERNACIONAL DE SANIDAD AGROPECUARIA  OIRSA","DISPENSAS OFICIALES","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","CON LUGAR","US$","55033.33"
"2017","1","NORTH SHORE DEVELOPMENT COMPANY S.A","NORTH SHORE DEVELOPMENT COMPANY S.A","SOLICITUD DE VENTA DE VEH","TRASPASO DE VEHICULO ADQUIRIDO CON DISPENSA ESPECIAL A OTRA INSTITUCIÓN QUE GOZA DEL BENEFICIO","CON LUGAR","US$","99605.69"
"2017","1","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA  OIRSA","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","DISPENSAS OFICIALES","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","CON LUGAR","US$","23610.00"
"2017","1","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA  OIRSA","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","DISPENSAS OFICIALES","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","CON LUGAR","US$","42400.00"
"2017","1","UNION EUROPEA","PROGRAMA PROMOVIENDO  UNA JUSTICIA RAPIDA Y  ACCESIBLE EN HONDURAS (EUROJUSTICIA)DCI- ALA 2016 379-316","DISPENSAS OFICIALES","UNION EUROPEA","CON LUGAR","US$","193633.16"
"2017","1","EMBAJADA DE LA REPUBLICA FEDERAL DE ALEMANIA","OLIVER PETILLON","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","10515.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","JENNIFER DALE MARSH","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","23837.23"
"2017","1","CRUZ ROJA  HONDUREÑA","CRUZ ROJA HONDUREÑA","DISPENSAS ESPECIALES","CRUZ ROJA HONDUREÑA / COMPRAS","CON LUGAR","US$","6434.01"
"2017","1","SECRETARIA DE SALUD","PROGRAMA AMPLIACION DE INMUNIZACIONES (PAI)","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","72879.67"
"2017","1","SECRETARIA DE SALUD","PROGRAMA NACIONAL DE CHAGAS LEISHMANIASIS","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","17597.55"
"2017","1","BANCO INTERAMERICANO  DE DESARROLLO (BID)","JOSE ALEJANDRO QUIJADA BRICEÑO","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS DE ORGANISMOS","CON LUGAR","US$","26500.00"
"2017","1","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA  OIRSA","ORGANISMO INTERNACIONAL DE SANIDAD AGROPECUARIA  OIRSA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","LPS","241773.84"
"2017","1","EMPRESA DESARROLLOS HOTELEROS DE HONDURAS S.A.DE C.V.","HOTEL HYATT SAN PEDRO SULA","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","32800.00"
"2017","1","SECRETARIA DE SEGURIDAD","PROGRAMA DE APOYO A LA IMPLEMENTACION DE LA POLITICA INTEGRAL DE CONVIVENCIA Y SEGURIDAD CIUDADANA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","58804.50"
"2017","1","SECRETARIA DE SEGURIDAD","PROGRAMA DE APOYO A LA IMPLEMENTACION DE LA POLITICA INTEGRAL DE CONVIVENCIA Y SEGURIDAD CIUDADANA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","572631.49"
"2017","1","AGENCIA DE COOPERACION INTERNACIONAL DEL JAPON (JICA)","SECRETARIA DE DERECHOS HUMANOS JUSTICIA GOBERNACION Y DECENTRALIZACION","SOLICITUD DE VENTA DE VEH","DONACION DE VEHÍCULO PREVIO PAGO","CON LUGAR","US$","22950.00"
"2017","1","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","48938.00"
"2017","1","GENERACION RENOVABLE DE HONDURAS S.A. DE C.V (HELIOS)","PROYECTO FOTOVOLTAICA HELIOS","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","327836.00"
"2017","1","BANCO INTERAMERICANO  DE DESARROLLO (BID)","KELVIN MENOSCAR SUERO OTANO","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS DE ORGANISMOS","CON LUGAR","US$","19900.00"
"2017","1","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","31562.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","9961.06"
"2017","1","RAUL ANTONIO HENRIQUE INTERIANO","RAUL ANTONIO HENRIQUE INTERIANO","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO","CON LUGAR","US$","45335.00"
"2017","1","PROGRAMA MUNDIAL DE ALIMENTOS PMA","PROGRAMA MUNDIAL DE ALIMENTOS  PMA","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","1312.39"
"2017","1","FUNDACION PARA LA VIVIENDA COOPERATIVA CHF INTERNACIONAL","PROGRAMA FORTALECIMIENTO DE LA RESPUESTA NACIONAL PARA LA PROMOCION Y PROTECCION DE LA SALUD EN VIH SIDA CON ENFASIS EN NIÑEZ HUERFANA VULNERABLE","DISPENSAS OFICIALES","FUNDACION PARA LA VIVIENDA COOPERATIVA CHF","CON LUGAR","US$","4467.35"
"2017","1","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","LUCA GUANZIROLI","DISPENSAS OFICIALES","FUNCIONARIOS DE  PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","7081.08"
"2017","1","GENERACION RENOVABLE DE HONDURAS S.A. DE C.V (HELIOS)","PROYECTO FOTOVOLTAICA HELIOS","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","25748.98"
"2017","1","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PROGRAMA DE LAS NACIONES UNIDAS DESARROLLO (PNUD)","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","4613.00"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","297786.30"
"2017","1","SECRETARIA DE SEGURIDAD","PROGRAMA DE APOYO A LA IMPLEMENTACION DE LA POLITICA INTEGRAL DE CONVIVENCIA Y SEGURIDAD CIUDADANA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","7655.84"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","138945.16"
"2017","1","SECRETARIA DE SEGURIDAD","PROGRAMA DE APOYO A LA IMPLEMENTACION DE LA POLITICA INTEGRAL DE CONVIVENCIA Y SEGURIDAD CIUDADANA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","320000.00"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","640737.01"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","1209850.12"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","253666.37"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","9536.00"
"2017","1","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","9682.75"
"2017","1","EMPIRE OF  HONDURAS,  S.A.","EMPIRE  OF  HONDURAS, S.A.","PERMISOS ESPECIALES DE IM","ZONAS LIBRES","CON LUGAR","US$","117300.00"
"2017","1","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","LA ASOCIACION  CAPACITACION., EDUCACION PRODUCCION, UNIFICACION, DESARROLLO, Y ORGANIZACION","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","16625.63"
"2017","1","SECRETARIA DE SEGURIDAD","PROGRAMA DE APOYO A LA IMPLEMENTACION DE LA POLITICA INTEGRAL DE CONVIVENCIA Y SEGURIDAD CIUDADANA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","333199.80"
"2017","1","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","JUAN ARTURO  SAGASTUME  BULNES","SOLICITUD DE VENTA DE VEH","VENTA PARA FUNCIONARIOS DEL BCIE","CON LUGAR","US$","30000.00"
"2017","1","MUNICIPALIDAD DE CATACAMAS","MUNICIPALIDAD DE CATACAMAS","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","128025.80"
"2017","1","LA ASOCIACION NUEVO AMANECER","ASOCIACION NUEVO AMANECER","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","2775.00"
"2017","1","COMITE HONDUREÑO DE DESARROLLO INTEGRAL (COHDEI)","COMITE HONDUREÑO DE DESARROLLO INTEGRAL (COHDEI)","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","30338.03"
"2017","1","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO (PNUD) PARA USO DEL PROYECTO 00087688 APOYO  ESTRATEGICO  A  HONDUTEL","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","21920.00"
"2017","1","COMITE HONDUREÑO DE DESARROLLO INTEGRAL (COHDEI)","COMITE HONDUREÑO DE DESARROLLO INTEGRAL (COHDEI)","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","97524.00"
"2017","1","FONDO CAFETERO  NACIONAL","FONDO CAFETERO NACIONAL","DISPENSAS ESPECIALES","FONDO CAFETERO NACIONAL","CON LUGAR","US$","270000.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","SALVADOR STADTHAGEN","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","621329.50"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","JOSEPH WENDIE ALEGRE VASQUEZ","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","51201.00"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","JAMES PULE CHYNOWETH","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","22688.75"
"2017","1","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","FRANCIS XAVIER HIGDON","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","19712.48"
"2017","1","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","JEN HUI  TSENG","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","41000.00"
"2017","1","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","PROYECTO  DE CULTIVO  DE PECES EN JAULAS FLOTANTE  EN EL GOLFO DE FONSECA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","78400.00"
"2017","1","BANCO INTERAMERICANO  DE DESARROLLO (BID)","NADIA RAUSCHERT MORAN","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO INTERAMERICANO DE DESARROLLO BID","CON LUGAR","US$","24500.00"
"2017","1","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","3928.00"
"2017","1","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","69414.00"
"2017","1","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","34418.00"
"2017","1","HOGAR  DE NIÑOS ENMANUEL","HOGAR DE NIÑOS ENMANUEL","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","41860.80"
"2017","1","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA  COCESNA","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","DISPENSAS OFICIALES","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","CON LUGAR","US$","32900.00"
"2017","1","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA  COCESNA","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","DISPENSAS OFICIALES","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","CON LUGAR","US$","3567.60"
"2017","1","DIAMONDS INTERNATIONAL HONDURAS, S.A.","DIAMONDS INTERNATIONAL HONDURAS, S.A.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","107608.69"
"2017","1","ASOCIACION BRIGADAS AMOR CRISTIANO","ASOCIACION BRIGADAS DE AMOR CRISTIANO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","10594.26"
"2017","1","MUNDO ELECTRICO, S. DE R.L. DE C.V.","MUNDO ELECTRICO, S. DE R.L. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","20104.58"
"2017","1","SAFEWAY MARITIME TRANSPORTATION COMPANY,S.A","SAFEWAY MARITIME TRANSPORTATION COMPANY,S.A","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","61562.13"
"2017","1","G&S INDUSTRIES S. DE R.L. DE C.V.","G&S INDUSTRIES S. DE R.L. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","12660.72"
"2017","1","ASOCIACION ALOYSIUS","ASOCIACION ALOYSIUS","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","15754.00"
"2017","1","GILDAN MAYAN TEXTILES S. DE R.L","GILDAN MAYAN TEXTILES S. DE R.L","PERMISOS ESPECIALES DE IM","ZONAS LIBRES","CON LUGAR","US$","28500.00"
